Sale_ID,Sale_Date,City,Zip_Code,House_Type,Bedrooms,Bathrooms,Square_Feet,Year_Built,Condition,Sale_Price
034ad8e6-118d-4b03-b157-11007cae061f,2025-03-27,Dallas,60411,Single Family,4,1,841,1982,Good,400067
ec6770ab-086d-4786-a17c-ebe5a9d02cd8,2025-04-18,New York,31427,Townhouse,1,1,2985,2009,Poor,708250
3e2744fb-67ab-4412-96c5-dcb18d30b2c5,2023-02-17,Philadelphia,50297,Mobile Home,5,1,4868,2004,Good,442670
d77358ae-bfed-43e5-b8fb-743630bea212,2025-04-04,Houston,38144,Condo,6,1,1271,1959,Poor,159162
962129c2-f3de-4720-8d1e-ce06a03a60a3,2024-10-24,Los Angeles,94186,Mobile Home,6,3,763,1996,Excellent,433071
8e3ad340-16b7-4128-8552-36030de1e731,2021-03-05,New York,55152,Multi-Family,5,4,1064,1972,Good,320170
1b63142b-c5f5-4d10-8ba2-488a97a7a6a1,2021-08-19,New York,49928,Condo,2,2,3642,1970,Fair,377069
01536c65-275d-4113-b167-e529b61ae1f6,2020-09-09,Houston,16274,Condo,1,1,3042,1962,Excellent,643130
64b082b5-e454-48db-99cb-77f826937c14,2023-03-11,Houston,08693,Condo,2,3,2955,1982,Poor,345809
d80e0eca-c3b4-454d-be95-326cb29d3976,2022-10-29,New York,86666,Mobile Home,3,3,4878,1973,Fair,321421
28de33a5-f2ae-436f-955b-4d2a88c8f945,2021-08-08,San Jose,49259,Condo,2,3,3157,1960,Poor,223311
40eb66d1-855a-41e1-97f5-f0f6c06e1861,2023-02-19,Chicago,77844,Multi-Family,2,2,1145,1966,Fair,490880
efff9bd0-17f0-4b1c-aca6-b89d28a23796,2023-02-01,Houston,57602,Single Family,5,1,4435,2017,Poor,884440
ad81c716-b295-490c-9e1f-126be4e98600,2022-05-22,Chicago,40747,Multi-Family,5,4,1193,1996,Fair,851115
d32fd25e-ce60-45f4-9a1a-58517a3bd5fd,2020-09-02,San Diego,81151,Townhouse,5,4,4404,1974,Poor,706030
a65a015b-757b-4685-9653-84f9f9981473,2025-01-18,Los Angeles,96455,Condo,6,3,2059,1970,Good,270283
07ca2401-758c-4740-a6b1-93085c5c2aa6,2020-09-10,San Jose,43152,Multi-Family,3,2,4093,1961,Fair,723249
e778f111-491b-41be-b9cb-0a75c8298d46,2021-05-16,Houston,03109,Mobile Home,5,2,3201,1986,Fair,498828
54f4f109-88bc-4c49-ab7a-6a0d425a91be,2023-01-10,San Diego,45407,Townhouse,1,2,3044,1991,Good,749895
2f2968e6-3920-489d-902a-bb25d587a553,2024-01-20,Phoenix,72275,Multi-Family,6,4,3272,1966,Poor,390686
a1cf71d1-db6a-4cc9-9326-58f62a93a527,2022-02-09,Philadelphia,20549,Condo,4,3,4800,1997,Fair,366463
92e3c3d4-588d-49a3-ba1c-f3107e46dbc4,2021-06-24,Chicago,84212,Mobile Home,1,1,616,1977,Good,295144
dedffded-2138-4812-b9ce-376c0320c65a,2024-04-08,San Jose,46046,Condo,1,4,3791,1990,Poor,928499
d485215e-6f16-486d-b983-1fd9f7bf6a1c,2023-02-01,San Jose,79971,Townhouse,5,3,992,1996,Fair,726999
02a2e24e-f43c-4106-a0e4-2dd2613e2704,2020-09-16,Los Angeles,03078,Multi-Family,4,3,1024,1967,Fair,245784
b7614cfc-a2ef-488c-8827-11977dca389f,2023-12-14,Chicago,96764,Condo,4,1,1171,2020,Poor,984137
7c90b0be-0bd3-4a8c-b122-458891295cbc,2023-09-23,Phoenix,08798,Townhouse,6,1,4231,1962,Good,826505
6b73c6b4-eb96-41f3-aaa6-e1b40f491f92,2021-11-27,Los Angeles,98532,Mobile Home,4,1,1720,1962,Fair,381119
bbbfc739-f04b-487b-9563-fdf8c4a5bc38,2021-06-01,San Jose,36142,Multi-Family,3,2,841,1980,Poor,213244
deddd305-4e3d-4f94-8118-4e8fa65dd341,2023-08-06,New York,30204,Multi-Family,5,1,4497,1951,Fair,502413
2068e111-dcc3-4735-9cd4-060165d49d0b,2020-12-11,Phoenix,40026,Townhouse,4,3,4695,1965,Poor,151158
47f740ec-7b1e-4b88-9624-97c32f10ee36,2024-11-07,San Jose,54447,Multi-Family,6,1,2879,1958,Fair,848009
b50e4e59-55bd-4c08-a1d9-bea7783b76e0,2025-03-29,San Antonio,46273,Mobile Home,3,3,1388,1987,Excellent,913731
9dfcae62-6e98-48d7-989b-e23728987273,2020-10-30,San Antonio,37198,Mobile Home,2,4,1314,2003,Good,856608
7f5a0769-a1e3-411f-a61e-531a5ddbe407,2020-12-30,Houston,21804,Multi-Family,2,2,3449,2005,Good,113972
1fcb4fb4-fb7a-4233-9537-aa1645e3d45e,2024-04-05,Los Angeles,22144,Condo,3,4,1375,1994,Excellent,956450
68ad4754-319f-4033-83d6-1db74e8d04ed,2021-07-03,San Jose,87640,Condo,6,4,4626,1983,Poor,533007
029b264b-ac8f-45f5-9707-a7e60835e95c,2021-01-16,Houston,02208,Mobile Home,3,3,2847,1958,Good,484219
6b65c79e-5030-4418-bd8f-5c03437d17d9,2024-06-16,Los Angeles,90563,Condo,5,4,678,1957,Poor,332140
5ddf89fa-0442-4ed3-90c1-2423f552deb6,2023-07-04,Phoenix,80422,Townhouse,5,3,4526,1956,Fair,675210
21bcde76-9aca-46ec-acb3-0c29cd59030a,2024-03-04,San Jose,98370,Single Family,2,1,1455,1985,Excellent,923030
f9d9b93e-0f80-442d-849e-305a6ce5cdbb,2024-10-24,Los Angeles,70993,Multi-Family,4,1,2748,1967,Poor,610219
fd1bf2bb-b5b5-4ab2-8698-829f410d32d0,2025-02-23,San Jose,91912,Townhouse,6,3,1631,1952,Poor,698456
5c525f89-3e66-4bf7-bdaf-18cf5bc886e2,2023-05-14,New York,87545,Mobile Home,2,1,3871,1977,Good,216782
d6cb7be8-7c2f-4e83-af39-51376b17b8d7,2021-04-23,Philadelphia,92731,Single Family,4,2,4176,2019,Fair,173099
7b912ca2-004d-4592-b34a-e907988797df,2021-03-01,Dallas,27297,Mobile Home,4,4,4782,1993,Good,608981
722669b4-f372-4116-82f4-c87603b94730,2021-09-07,San Antonio,88546,Single Family,5,2,4056,1970,Fair,158944
33da1b98-c186-4f24-8f2e-72af73346276,2024-10-16,Philadelphia,90324,Townhouse,1,4,4106,1977,Good,798943
2053d3f1-c88c-43e7-8fa8-e9917b2661f1,2021-11-12,Los Angeles,07399,Single Family,1,1,1007,2003,Poor,781862
4932e0b3-6121-48a9-9585-0cbe30e08091,2024-02-27,Dallas,21102,Condo,3,2,3311,2003,Poor,853806
e21e5e4f-45d6-4cae-8c43-7207c695dc15,2023-02-19,Philadelphia,22394,Townhouse,5,1,3688,2014,Excellent,297572
b22a5180-17fe-4b98-a285-14bde8be379b,2021-02-21,New York,69825,Multi-Family,4,4,2268,1970,Poor,393615
d5c676ca-f010-469e-8cd2-fec32aa20f2b,2022-06-01,San Antonio,03151,Mobile Home,6,3,747,1962,Poor,620201
0719f24e-935f-4f7e-bd9b-d2a083a95fa9,2024-05-28,San Diego,75134,Condo,1,3,4927,2006,Poor,960115
5b43310d-d440-482f-9729-1572dd82319f,2025-06-20,Los Angeles,31406,Multi-Family,4,2,4497,1998,Poor,247097
fa99e843-e832-48ef-8b3e-987a8ada070d,2020-11-30,San Antonio,70531,Single Family,1,1,2550,2003,Excellent,880948
e81fe267-e0f6-4a19-9bbf-f82321d1bd5e,2024-12-25,Philadelphia,35894,Condo,1,1,965,1959,Fair,662084
cc03c528-6b7c-4455-9813-755509bbef43,2023-05-04,San Diego,39869,Multi-Family,1,2,2274,2002,Excellent,338213
48da025d-d3d6-4e40-9d9d-37216e47ca70,2024-08-14,Chicago,19664,Townhouse,6,3,3146,1993,Excellent,954765
1ec56baf-18d7-472b-b5de-8022c6a7c168,2021-02-12,San Antonio,86522,Single Family,5,4,1162,1996,Good,134811
521ef7f5-a3c0-43cb-a710-6c8ca6dcb987,2020-11-05,Chicago,33005,Multi-Family,6,2,4162,2002,Fair,240121
f46fb949-4b93-44dc-a127-2abd778a6054,2022-07-26,Dallas,99288,Single Family,2,4,3089,1995,Good,807180
1907e9b0-9ca9-494e-8c71-dfc7b7f395c1,2022-07-12,Phoenix,36896,Multi-Family,4,3,1372,1962,Excellent,430172
2dbca294-aecc-44e8-8dc5-21fa0a95d18a,2022-07-15,San Jose,51743,Mobile Home,5,1,2637,1986,Poor,613466
71989f1c-b8ef-44a6-8ce9-eb320aca758d,2020-10-20,Dallas,93386,Townhouse,5,3,4023,1973,Fair,869253
0c3e391d-3ac5-45b5-9f11-c034e46e9d02,2022-07-19,San Diego,60883,Condo,5,2,3167,1951,Poor,504151
ba6de321-972d-4b1e-bba7-937db2931c59,2021-01-11,San Diego,05309,Multi-Family,5,1,2173,1963,Excellent,591287
39fafe34-5862-45e8-9ad0-85d3534d53e1,2024-04-22,San Antonio,78053,Single Family,6,2,4294,1959,Excellent,505738
f53edba6-c11d-4322-b6ac-25fb5b337581,2024-02-26,San Jose,73951,Townhouse,5,2,3891,1984,Excellent,350856
41a05975-65df-4ec6-a0fc-9b9f9cd95165,2023-11-11,Phoenix,74143,Condo,3,3,1846,1974,Fair,245623
9341007e-05ae-4764-b8cb-6d2b32267172,2021-08-13,Philadelphia,09047,Single Family,4,2,4319,1952,Good,745532
4fec3657-a058-46c7-b348-5ae2de2e7d5b,2021-01-15,Houston,79736,Townhouse,5,3,4439,1966,Good,345866
8c3b98a2-0a29-47c3-8d2b-564e07a63549,2022-05-13,Los Angeles,34825,Single Family,4,1,959,1961,Poor,847057
9ee98c97-a92c-4dd7-880d-fdc6455ed237,2023-10-08,Phoenix,80039,Townhouse,3,3,2976,2003,Fair,248237
71c5713e-9735-4178-8651-cc3ac81bea71,2021-03-12,San Diego,70056,Condo,3,1,3609,1973,Poor,581147
2f6ce3b5-ec79-49be-827a-a715eca7cf43,2024-06-02,Houston,21772,Condo,4,3,3593,1978,Poor,685274
4ad54bb0-4aca-4d4a-985f-cb460a2a632a,2025-03-03,San Diego,09239,Single Family,1,4,1562,1992,Good,806942
36bf0119-6f10-452d-b944-f9c1258eb109,2024-08-25,San Jose,85438,Townhouse,2,4,4232,1974,Fair,333983
7771b89f-439a-4afa-b213-f7e9ee69ec40,2025-03-14,San Jose,54327,Multi-Family,1,2,2427,2009,Excellent,339360
4828a92c-615a-47df-ba20-c0381e7a328a,2023-12-16,San Antonio,76822,Condo,1,3,2213,2014,Poor,889385
8c2b52fe-9645-4ee1-9cbe-71ba2e1b4b09,2025-03-07,Philadelphia,93617,Multi-Family,6,3,2240,1977,Excellent,527697
a27d30de-bc57-4a20-bc8a-9b2300062012,2021-07-07,New York,88004,Multi-Family,1,1,2816,1965,Fair,503809
c7e0b21f-a9ea-4c71-bb03-a4fd796f907c,2023-03-28,San Diego,27583,Mobile Home,5,2,4912,1996,Poor,99522
f62c7476-713e-4060-a417-49bb91397e3b,2021-08-01,Philadelphia,20141,Single Family,6,3,977,2007,Excellent,280233
fe5666bc-812b-4bf1-b7a7-ea51f9f5b8f4,2020-09-08,Chicago,99608,Single Family,6,2,4814,1976,Excellent,448102
27835351-90a0-4672-9d5a-722348e18854,2024-07-07,San Diego,98634,Single Family,3,4,4885,2002,Good,423393
b9d9bb6c-59e2-41d6-a0ce-410a6f738b18,2024-08-27,Houston,46955,Townhouse,1,3,969,1991,Fair,57485
69c03341-12f6-4766-8a7f-c379c7c9777f,2024-02-02,Philadelphia,95582,Condo,3,3,2796,2008,Fair,474671
9630601f-0e86-4bae-ae75-a636efc804cd,2024-11-28,Phoenix,87439,Condo,4,2,4347,1996,Fair,817344
a92a8376-231a-44a3-aac1-4b151165b45f,2022-11-02,Philadelphia,11267,Mobile Home,2,3,1251,1983,Poor,984271
350c10b8-2d7e-4ced-ae1e-9dabcc7ed5e0,2022-08-25,Phoenix,93302,Mobile Home,6,2,1369,1986,Good,162701
c0b0e356-7ecf-490f-af81-98ef04715605,2022-08-08,San Jose,51882,Mobile Home,4,3,3021,1955,Poor,995957
a2d37945-8650-45a4-a736-1eed3ad89c63,2024-09-22,Phoenix,40531,Multi-Family,4,1,1380,1956,Fair,257352
1fc33d84-3674-481d-8d3a-59ea9422637d,2021-06-07,Dallas,06019,Single Family,5,2,2316,1974,Poor,676926
28f273f4-612f-48c3-9007-e290e0b67cda,2024-08-10,New York,86338,Townhouse,2,3,4583,1982,Excellent,234514
c84a93e6-bb07-41a4-8c1a-e625f53dde70,2024-03-21,Dallas,70527,Condo,4,4,1911,2004,Poor,495093
9cc93614-0588-4f60-bbf7-ea93a8674473,2025-07-17,Houston,92327,Townhouse,4,3,3959,2007,Poor,848658
93d3efbf-d839-41d1-9d79-c50f5277ccd3,2025-06-20,Los Angeles,38245,Single Family,2,4,1122,1956,Fair,667693
1d060bff-68a0-4bc4-ae54-841a9c0a0207,2021-07-12,Houston,50485,Single Family,2,4,1121,2006,Excellent,859020
fe85d9e2-2ef3-4cd1-8cc4-410c3de818bb,2024-08-09,San Antonio,23458,Condo,4,1,2920,1961,Fair,260048
1ac43de9-4a22-4025-92a1-9bf52d35da27,2021-10-26,San Diego,64278,Multi-Family,2,2,1535,1965,Excellent,737069
d6b19283-5c37-4c70-b35c-67ba2a274f9d,2022-11-09,Dallas,09010,Mobile Home,4,3,2830,1992,Excellent,87019
9672b1d0-d454-4637-bdbb-1b53cdf75577,2022-06-05,Houston,04846,Multi-Family,4,1,4640,1956,Excellent,311497
e718bb1b-a3ab-4377-ac4d-9f712073a49b,2021-04-21,San Diego,91068,Single Family,5,3,4297,2000,Fair,639421
e5c4fca6-58cb-4491-874f-2faff378a5c7,2024-05-17,San Diego,66672,Single Family,1,4,3437,1981,Excellent,950876
68addf23-f4cc-4369-b632-37291def19ef,2023-10-28,San Diego,32231,Multi-Family,4,2,4683,1957,Good,771818
5e39a609-d707-4f64-943f-6815e591ba85,2021-05-12,New York,55301,Mobile Home,3,3,3061,2021,Good,429747
ce02433b-f9fb-48b3-b93e-c726a88ce6ed,2023-06-18,Los Angeles,91042,Mobile Home,6,3,3843,1994,Good,208598
3146178f-6cdd-4acc-a2f9-7d7fe247cab6,2022-06-17,Phoenix,32810,Single Family,1,4,3959,2008,Good,702873
80456fa8-de6e-4968-8f27-61feceac7b85,2023-09-14,Houston,14088,Mobile Home,1,3,1285,1953,Fair,495414
7d72a530-be4e-4b2a-bea2-afbda93a11d1,2024-02-22,San Antonio,97649,Mobile Home,1,3,2760,2016,Poor,819460
79300875-f5f4-4948-ae35-c05b4358076c,2023-03-22,Houston,98509,Condo,5,4,4588,1978,Poor,542750
c3683aa1-03a1-40fe-abf3-5280e4bf1dd5,2024-12-09,Phoenix,53516,Condo,4,1,4666,1978,Good,879827
644a6921-e251-4cd1-b775-3df6ae342703,2025-04-17,San Jose,44029,Townhouse,5,4,2167,1977,Poor,467247
e4448c3b-dbf1-495f-aff8-d065f1b00e96,2024-06-06,Philadelphia,91084,Multi-Family,4,1,638,1993,Good,518758
be8de35d-b120-4ac5-92f4-95a6189c167f,2024-09-20,San Diego,47224,Single Family,5,2,3144,1953,Good,700102
bb95882b-3b1f-4c30-9d68-f15a96e6f141,2022-03-06,Dallas,56901,Mobile Home,5,1,1856,1958,Poor,424743
156efc25-1ee0-4419-849f-0201818a3812,2023-06-22,Dallas,36196,Townhouse,6,1,3590,1954,Poor,75939
1c2d55ed-8206-43c2-b767-2cc8480dba2a,2021-09-15,Philadelphia,29971,Condo,3,2,2796,2005,Excellent,987828
5be3c228-00f0-444d-a91b-0da7749e562d,2025-01-17,San Antonio,48197,Mobile Home,5,1,4068,1999,Good,203939
0ddde166-847c-40aa-b640-1761ba5a57f0,2022-03-07,Dallas,58168,Multi-Family,6,4,3308,1964,Poor,836635
807f9e4c-fae4-4672-a270-8ac41563f040,2025-04-20,Philadelphia,18920,Condo,2,1,901,1981,Poor,984048
034ad3d3-22eb-4476-9501-8a0d24f3659f,2025-07-07,Philadelphia,34988,Single Family,3,2,1246,1977,Poor,983403
de57175c-561c-4642-9c96-23c73684fc7d,2020-09-29,San Diego,69772,Mobile Home,5,4,2359,1971,Excellent,865495
446279b6-5d68-453a-bf65-8833144a6c62,2024-05-20,Phoenix,05357,Townhouse,1,2,4951,1966,Good,665168
3893a634-c472-4dcb-8730-6816972a3a12,2025-04-07,Phoenix,12396,Single Family,2,2,1197,2008,Good,578036
2bf1ab9b-3f82-49c9-bf20-2fc46a98eb17,2022-10-26,Phoenix,57269,Mobile Home,2,3,1261,2020,Fair,286094
694a39d7-79bd-4e0f-a00b-6cc9d3a49e08,2021-12-23,Houston,12122,Mobile Home,6,3,4930,2006,Excellent,429413
f6acd78b-efba-42f1-b2f1-15fb4a356417,2022-12-13,Los Angeles,05009,Mobile Home,2,2,1968,1975,Excellent,917196
8c7f9f3b-e443-4f3e-945a-ffac708f9169,2023-12-28,Houston,68340,Mobile Home,3,2,3181,1974,Good,201956
adf4a6eb-dbaa-43c7-8b50-2f5be40bc022,2024-07-25,Philadelphia,08557,Mobile Home,5,2,4468,1959,Fair,206255
117d070f-7bd5-4b8b-a9f1-58c7fe119a44,2022-02-08,Los Angeles,68780,Single Family,5,3,4137,1994,Fair,514462
bd809fb2-27ca-4a6d-aa82-6aefaf7a5cbd,2023-11-09,Dallas,19027,Multi-Family,1,3,4908,1960,Good,944468
14cd7c51-5ad2-407f-b8d8-2ea74bf73085,2025-01-25,Chicago,78830,Multi-Family,6,1,882,2002,Poor,724619
7d8374df-6421-41ae-8235-d4ee8638d90e,2025-04-05,Houston,34547,Single Family,1,1,4278,2021,Excellent,741319
42e20b47-c901-41f9-a1ae-5408dafce528,2023-08-07,Houston,80064,Multi-Family,2,2,2086,2017,Fair,952957
6838d9f7-044a-4a9b-83bc-a6dac50db361,2022-08-05,San Diego,34059,Townhouse,1,4,4682,1977,Poor,476673
c3d9f4e6-7f23-4877-8443-c4d4f55942bf,2022-01-30,Phoenix,82958,Townhouse,3,4,4783,2014,Fair,397823
b46693a2-dbe1-40e2-bf8f-549a12c6d0fc,2022-09-03,San Jose,68286,Single Family,5,3,1060,1998,Poor,175829
05ce656b-7bed-4902-9b8a-d89d3b4c494a,2021-08-06,Dallas,95152,Townhouse,2,3,2925,1996,Poor,178216
cea5795d-20b0-4c24-aa23-75fdfd32ec78,2023-05-18,San Jose,50763,Single Family,1,3,4354,2001,Excellent,969607
ea2de2dc-3355-4df6-85d8-993050ddf665,2025-02-16,Phoenix,71475,Townhouse,6,2,3068,2003,Fair,640189
a3085d1e-81ad-458a-af9b-3a8690c6690d,2023-01-29,Los Angeles,59591,Condo,3,4,2324,2009,Fair,817674
7d6394cc-6dc7-4fff-82ea-91b581e0efde,2021-01-07,Houston,66191,Single Family,3,1,1976,2006,Poor,225607
e0441008-cbc7-43cc-ab7a-dab5d2be5df6,2020-10-15,Phoenix,54181,Mobile Home,1,2,3343,1996,Good,459319
314e3a46-57b3-4ebb-bd11-b495eb5dfd2e,2023-03-22,Houston,81867,Townhouse,5,1,1114,1980,Fair,672334
73738252-2a83-4f16-af3c-15f3dabd47f6,2023-06-01,Philadelphia,83646,Condo,1,1,1302,1995,Excellent,402156
335f3b6a-2ea1-42f7-8dd0-2669d228a308,2020-10-07,Chicago,10838,Single Family,2,2,2253,1975,Good,652566
ea54bcaf-a06e-49d0-b26d-b5f04e557c75,2023-11-14,Phoenix,88969,Townhouse,1,1,2666,1954,Fair,324535
c2fa493d-9726-4d1f-94fe-11a52acbf56c,2024-10-20,New York,63251,Mobile Home,3,4,622,2001,Excellent,152476
0f548832-f6ae-4506-b993-1c9c14dae6e7,2024-04-20,Dallas,93631,Townhouse,1,1,3060,2003,Good,996405
4ae7256f-4dd7-495b-9ad8-088b093db67e,2025-04-20,Chicago,51636,Condo,5,4,1904,1982,Fair,432865
fce4545a-3b77-4908-aae7-c94d976863ce,2024-10-25,Phoenix,12517,Multi-Family,6,4,3900,1999,Excellent,671825
de74b81c-64d9-4ef0-b79c-970de7c793c4,2020-12-08,New York,15854,Multi-Family,4,4,961,1987,Good,917591
492be7cf-a647-43ec-999c-098fe1017aa8,2023-02-22,New York,37210,Condo,1,3,4327,1976,Fair,967472
9da7a47b-8738-4a64-829c-70a8810c4fce,2022-01-07,Dallas,50063,Condo,5,1,1884,1964,Good,231429
7ae4e585-3a97-49fc-bea8-4a3e3c6f7b85,2025-07-10,Phoenix,20452,Single Family,5,2,1114,2010,Poor,267980
1fbf4a7f-2686-4ee9-9c86-374bf0539e14,2022-04-05,Chicago,46948,Multi-Family,6,2,1048,1970,Poor,553551
1a171ad1-0be3-49a7-8d64-22d81204e36c,2025-03-12,San Diego,09654,Single Family,3,1,2455,1995,Good,871935
ce426748-5815-4870-94c5-5d9c295c836e,2024-08-26,Los Angeles,95589,Townhouse,5,3,4162,2018,Poor,536675
34a05655-1ed5-4684-b8ab-4d9c98688498,2021-12-09,New York,74194,Condo,5,3,3120,1955,Poor,125403
3e9c8097-dd87-4e18-8e31-b22d573b6dd9,2025-08-02,San Jose,11840,Single Family,5,4,3681,1987,Good,638574
9fbd0b7f-d56f-40a3-ab82-de8592a6f6f4,2023-09-10,Phoenix,97067,Condo,5,1,2028,2011,Poor,386986
eff6f4a2-ad89-45f4-b405-078f603aedac,2023-11-13,San Diego,40043,Single Family,2,1,4567,2011,Good,154927
c4251d86-36c3-41ce-b7b8-fa44083b2322,2020-09-11,San Diego,18509,Townhouse,2,2,1522,1995,Good,851340
9d30aa50-727c-4e2c-9e98-11c45a0650ad,2021-05-27,San Diego,51072,Townhouse,3,1,3737,1962,Poor,535833
5acb2590-c44b-43ab-83ba-e0ff4315cbcc,2022-04-14,Philadelphia,62315,Mobile Home,1,3,2759,1952,Fair,493842
adfe4f9a-f060-4088-88b1-5e47f1303e1c,2021-01-27,Chicago,32522,Multi-Family,5,1,3147,1955,Good,349372
6aa5ad4e-963e-4a61-8389-deeefd64151c,2024-10-11,New York,38190,Mobile Home,6,2,3579,1957,Good,73386
e8c7afc6-7e40-4b19-accb-61b068da54f5,2023-10-13,Phoenix,01393,Multi-Family,1,4,2881,1993,Fair,227826
446313a8-4048-462b-b4e7-8603ad18fc8f,2022-03-04,San Diego,17568,Townhouse,6,2,3249,1982,Poor,554158
de947565-71ca-4c7e-99ba-98e071684637,2021-11-07,Los Angeles,44810,Single Family,1,2,913,1999,Excellent,340446
2c4e8404-e513-4eca-9f84-1cbdbeb772e4,2022-10-07,Los Angeles,87779,Condo,3,4,3213,1960,Fair,372959
2b90cf49-9672-46f5-94b9-f76c135c6114,2020-08-26,San Antonio,26452,Townhouse,5,2,3683,1977,Excellent,302156
e12254f8-8cbe-4002-aa4a-fac91541cf96,2021-03-20,San Diego,58992,Townhouse,5,2,2856,2019,Poor,899776
628211e2-32a8-46da-8893-074d19812126,2023-06-26,Los Angeles,84227,Single Family,4,1,1637,1990,Good,948035
8edc0dbb-4371-4514-941c-4df6154f196d,2021-11-19,San Jose,05464,Townhouse,6,1,4089,1965,Good,519450
ac284c92-998a-4b8c-9a08-20f7b78ef950,2021-04-23,New York,71283,Townhouse,1,4,3234,2017,Poor,373258
f6d0a62e-e6e6-4647-bb45-333473d702ab,2023-11-24,Chicago,14847,Single Family,1,1,4583,1997,Poor,298724
67c18749-d9ca-47c5-994f-6602f2647748,2023-02-21,Chicago,16269,Townhouse,2,1,2378,2005,Poor,251202
3599fbe9-e758-44a5-a110-05c5f213bf1a,2023-07-17,San Jose,65629,Multi-Family,4,2,4495,2013,Poor,75525
5ad18897-cf5c-47a2-97ca-fa499b148029,2023-12-05,Phoenix,99230,Multi-Family,2,3,1724,2008,Poor,129818
7036739c-fc85-447c-9735-89263a0303ba,2023-03-20,Los Angeles,55750,Multi-Family,2,1,1297,2011,Poor,164589
57c81ddb-92fa-43ed-9e31-b4e7b7d41537,2023-09-14,Houston,67521,Multi-Family,2,3,2779,1960,Poor,195406
b1cb474a-d45a-47f8-8630-e3988daf66b9,2021-03-10,Los Angeles,05388,Townhouse,6,1,2004,1967,Good,669003
a0972f99-c286-4458-8fda-f024c6d8ea9c,2024-09-28,Dallas,42974,Condo,6,1,1643,1968,Excellent,243839
2d502944-48b6-4f05-92bb-63c2fbaa6483,2024-04-01,San Antonio,12934,Multi-Family,3,4,2529,2004,Excellent,843076
c6e7198e-af8b-4abc-b46b-6619462255a2,2022-12-23,San Jose,75853,Multi-Family,3,4,1613,1975,Good,413298
2c317505-f72e-4b96-b770-add1e786593b,2024-05-25,San Jose,26503,Townhouse,2,4,826,1955,Fair,556453
c5be96ef-bcde-4b62-9e35-94a326fc52f1,2022-12-28,San Jose,35723,Mobile Home,4,3,2428,1953,Excellent,307438
f8a7b8f3-ef87-431c-8947-c4a0f0ffc9e9,2023-08-03,Houston,56622,Townhouse,1,2,2623,1978,Fair,879901
11f30dcc-b9b5-4071-8d07-64d1ab506dda,2021-05-08,Dallas,79302,Single Family,6,1,3052,2008,Good,476903
b3392f04-0bf3-4a7c-bbee-8b21708f2661,2020-12-31,San Antonio,92918,Multi-Family,4,1,2685,1966,Fair,943041
d9315eef-78d4-47fa-9ce2-b65af15997f9,2024-04-18,San Diego,31155,Single Family,5,1,4883,1992,Good,495872
daafeb97-a29f-469d-8306-fa74a5140d31,2024-06-26,San Diego,37020,Multi-Family,6,3,1680,2015,Poor,460591
747202e2-5f02-477d-ac32-ea370bbbf55e,2022-12-23,Phoenix,39194,Mobile Home,6,4,2920,1983,Poor,557235
18001ef5-3dab-4177-9dda-206931d5ed81,2022-11-01,San Jose,64270,Condo,3,2,3790,1957,Excellent,563951
2d3f7c94-b3f6-40e4-8449-2fbc3e66e05b,2021-09-23,San Antonio,74735,Mobile Home,1,3,3230,1962,Excellent,377350
9191f019-84a0-4788-83fa-77f29f37671e,2023-02-14,Phoenix,91398,Townhouse,1,4,3163,1957,Fair,932894
ff8725ce-9f96-4337-b0c8-4f2d386a18e1,2025-07-25,San Jose,79724,Townhouse,5,3,3892,2014,Fair,741967
56b70cc2-9ed0-4f8d-83e7-41fa23dffd8d,2022-11-06,San Jose,01374,Single Family,5,2,4186,1992,Excellent,657466
fd73fb83-dbcd-4649-8466-5fed5add1c3f,2020-12-24,New York,77871,Single Family,6,4,3547,1988,Poor,991497
12ce933e-8c4f-4791-aa7f-dae46939f53a,2023-12-25,San Jose,81667,Townhouse,2,3,4559,2008,Good,749746
aaba1bf9-efc0-4200-b4eb-b66ef53a4ac0,2024-03-19,Los Angeles,92506,Townhouse,3,2,3413,1993,Poor,828754
d02715fd-5ee5-44b6-9d51-e2a0fa625a78,2021-05-16,Houston,51459,Townhouse,3,1,3183,1958,Excellent,489503
658f7c65-c910-40c1-82de-e94cdb57b3d8,2023-01-27,Houston,70971,Multi-Family,6,2,761,1986,Good,136724
d632bd87-8bc2-4d5e-8413-f3ffb21ac557,2024-11-09,Phoenix,93110,Mobile Home,4,1,1193,1985,Fair,803492
a884dc11-500c-44a8-8d25-585e5349586d,2024-11-19,Los Angeles,16743,Multi-Family,2,3,3859,1977,Excellent,146393
e7f6b088-2a67-451b-a181-7b83236605df,2021-08-07,Chicago,65397,Condo,6,4,4755,1991,Poor,963746
14e3b1b2-a8f7-4dd3-8f62-d99911e978ed,2025-04-05,Houston,44707,Multi-Family,2,4,3562,1992,Fair,650600
f11ff5fb-6ae7-46df-8011-39d4bda3ec97,2024-10-29,Chicago,29087,Townhouse,2,3,4488,1991,Fair,911756
921b0c57-fe7e-4828-928e-ef6f541387bf,2024-02-21,Dallas,15844,Multi-Family,2,4,3990,2015,Excellent,645484
8011cb4c-8d85-410a-945d-3be624c0bf59,2022-06-25,Los Angeles,77986,Single Family,6,4,1263,2004,Poor,644302
4477d6e4-015d-487f-a6d4-7c605ab25399,2022-08-02,Chicago,65228,Townhouse,3,1,1732,2021,Excellent,451426
